candidate,round,predicted_cycles,time_ms,schedule
7,17,1.12646e+07,0.063152,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
7,18,1.12646e+07,0.056677,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
7,19,1.12646e+07,0.057591,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,0,1.12646e+07,0.170547,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,1,1.12646e+07,0.120754,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,2,1.12646e+07,0.29565,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,3,1.12646e+07,0.168418,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,4,1.12646e+07,0.114521,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,5,1.12646e+07,0.186625,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,6,1.12646e+07,0.120864,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,7,1.12646e+07,0.115879,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,8,1.12646e+07,0.23261,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,9,1.12646e+07,0.161869,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,10,1.12646e+07,0.145285,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,11,1.12646e+07,0.117551,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,12,1.12646e+07,0.119206,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,13,1.12646e+07,0.117869,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,14,1.12646e+07,0.172057,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,15,1.12646e+07,0.229938,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,16,1.12646e+07,0.275294,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,17,1.12646e+07,0.239531,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,18,1.12646e+07,0.176245,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
8,19,1.12646e+07,0.116348,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,0,1.12646e+07,0.170716,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,1,1.12646e+07,0.196626,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,2,1.12646e+07,0.174502,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,3,1.12646e+07,0.117314,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,4,1.12646e+07,0.11464,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,5,1.12646e+07,0.17761,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,6,1.12646e+07,0.144907,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,7,1.12646e+07,0.121052,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,8,1.12646e+07,0.279677,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,9,1.12646e+07,0.269054,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,10,1.12646e+07,0.113633,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,11,1.12646e+07,0.118878,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,12,1.12646e+07,0.197511,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,13,1.12646e+07,0.187686,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,14,1.12646e+07,0.113129,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,15,1.12646e+07,0.202666,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,16,1.12646e+07,0.206924,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,17,1.12646e+07,0.190849,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,18,1.12646e+07,0.11562,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
9,19,1.12646e+07,0.112828,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,0,1.12646e+07,0.04787,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,1,1.12646e+07,0.120148,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,2,1.12646e+07,0.115906,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,3,1.12646e+07,0.051802,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,4,1.12646e+07,0.175609,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,5,1.12646e+07,0.051164,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,6,1.12646e+07,0.051573,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,7,1.12646e+07,0.106435,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,8,1.12646e+07,0.052494,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,9,1.12646e+07,0.188986,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,10,1.12646e+07,0.051028,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,11,1.12646e+07,0.051444,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,12,1.12646e+07,0.170998,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,13,1.12646e+07,0.049764,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,14,1.12646e+07,0.052777,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,15,1.12646e+07,0.048074,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,16,1.12646e+07,0.195537,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,17,1.12646e+07,0.195924,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,18,1.12646e+07,0.201292,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
10,19,1.12646e+07,0.050276,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,0,1.12646e+07,0.049863,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,1,1.12646e+07,0.11053,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,2,1.12646e+07,0.121657,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,3,1.12646e+07,0.0509,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,4,1.12646e+07,0.050626,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,5,1.12646e+07,0.124085,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,6,1.12646e+07,0.050213,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,7,1.12646e+07,0.053571,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,8,1.12646e+07,0.122734,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,9,1.12646e+07,0.099414,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,10,1.12646e+07,0.177461,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,11,1.12646e+07,0.047951,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,12,1.12646e+07,0.053492,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,13,1.12646e+07,0.134999,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,14,1.12646e+07,0.139197,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,15,1.12646e+07,0.190066,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,16,1.12646e+07,0.054814,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,17,1.12646e+07,0.137617,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,18,1.12646e+07,0.187182,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
11,19,1.12646e+07,0.052754,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=true"
